canonical_name,display_name,slug,longitude,latitude,site_type,country_code,short_description,source
Sitio Arqueológico Joya de Cerén,Sitio Arqueológico Joya de Cerén,sitio-arqueológico-joya-de-cerén,-89.356521,13.8276624,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Tazumal,Tazumal,tazumal,-89.6741267,13.9790233,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antiguo Casino Militar de Santa Ana,Antiguo Casino Militar de Santa Ana,antiguo-casino-militar-de-santa-ana,-89.5572743,13.9871325,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Portada de Ostúa,Portada de Ostúa,portada-de-ostúa,-89.5625874,14.3163179,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueologico de Cara Sucia,Sitio Arqueologico de Cara Sucia,sitio-arqueologico-de-cara-sucia,-90.0477301,13.7770938,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Tikal,Tikal,tikal,-89.6222624,17.2208197,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
La Recoleccion,La Recoleccion,la-recoleccion,-90.7417458,14.5603014,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Ruinas de Copán,Ruinas de Copán,ruinas-de-copán,-89.143437,14.8376246,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica de Tulum,Zona Arqueológica de Tulum,zona-arqueológica-de-tulum,-87.4293745,20.2146774,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Lubaantun,Lubaantun,lubaantun,-88.9589264,16.2822072,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Ruinas de la Catedral de San José,Ruinas de la Catedral de San José,ruinas-de-la-catedral-de-san-josé,-90.7325682,14.5567373,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Convento de Santa Clara,Convento de Santa Clara,convento-de-santa-clara,-90.7307378,14.5550536,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
